----------------------------------
-         PROCESS STARTS         -
----------------------------------
2024-02-21 16:18:09.035753

Actual Temperature / SetPoint / V1 / V2
0 0 0.1145 4.3413
20.17  0.00  0.1187 4.3617
20.17  0.00  0.1215 4.3593
20.17  0.00  0.1215 4.3593
20.17  0.00  0.1205 4.3634
20.17  0.00  0.1205 4.3634
20.17  0.00  0.1298 4.3608
20.17  0.00  0.1298 4.3608
20.17  0.00  0.134 4.3628
20.17  0.00  0.134 4.3628
20.17  0.00  0.1338 4.3662
20.17  0.00  0.1312 4.3466
20.17  0.00  0.1312 4.3466
20.17  0.00  0.1276 4.3638
20.17  0.00  0.1276 4.3638
20.17  0.00  0.1257 4.3597
20.17  0.00  0.1257 4.3597
20.17  0.00  0.1211 4.3647
20.17  0.00  0.1211 4.3647
20.17  0.00  0.1227 4.3674
20.17  0.00  0.1261 4.3591
20.17  0.00  0.1261 4.3591
20.17  0.00  0.1244 4.3572
20.17  0.00  0.1244 4.3572
20.17  0.00  0.1288 4.3627
20.17  0.00  0.1288 4.3627
20.17  0.00  0.1324 4.3647
20.17  0.00  0.1324 4.3647
20.17  0.00  0.1344 4.3646
20.17  0.00  0.1331 4.3479
20.17  0.00  0.1331 4.3479
20.17  0.00  0.127 4.3687
20.17  0.00  0.127 4.3687
20.17  0.00  0.1199 4.3604
20.17  0.00  0.1199 4.3604
20.17  0.00  0.1182 4.3671
20.17  0.00  0.1182 4.3671
20.17  0.00  0.1255 4.361
20.17  0.00  0.1277 4.3519
20.17  0.00  0.1277 4.3519
20.17  0.00  0.1316 4.361
20.17  0.00  0.1316 4.361
20.17  0.00  0.1292 4.3618
20.17  0.00  0.1292 4.3618
20.17  0.00  0.1296 4.3751
20.17  0.00  0.13 4.3678
20.17  0.00  0.13 4.3678
20.17  0.00  0.1266 4.3558
20.17  0.00  0.1266 4.3558
20.17  0.00  0.1222 4.3656
20.17  0.00  0.1222 4.3656
20.69  0.00  0.1246 4.3705
Print progress: 69.56521739130434%
20.48  0.00  0.1246 4.3705
Print progress: 71.73913043478261%
20.48  0.00  0.1202 4.3584
20.48  0.00  0.1293 4.3556
20.48  0.00  0.1293 4.3556
20.48  0.00  0.1306 4.36
20.48  0.00  0.1306 4.36
20.48  0.00  0.1337 4.3577
20.48  0.00  0.1337 4.3577
20.48  0.00  0.1328 4.3538
20.48  0.00  0.1283 4.3651
20.48  0.00  0.1283 4.3651
20.48  0.00  0.1216 4.3536
20.48  0.00  0.1216 4.3536
20.48  0.00  0.1193 4.3733
20.48  0.00  0.1193 4.3733
20.48  0.00  0.1217 4.358
20.48  0.00  0.1285 4.3583
20.48  0.00  0.1285 4.3583
20.48  0.00  0.1299 4.3553
20.48  0.00  0.1299 4.3553
20.48  0.00  0.1361 4.3739
20.48  0.00  0.1361 4.3739
20.48  0.00  0.1292 4.3701
20.48  0.00  0.1292 4.3701
20.48  0.00  0.1326 4.3558
20.48  0.00  0.1254 4.3672
20.48  0.00  0.1254 4.3672
20.48  0.00  0.1227 4.3643
20.48  0.00  0.1227 4.3643
20.48  0.00  0.1243 4.3699
20.48  0.00  0.1243 4.3699
20.48  0.00  0.1218 4.3591
20.48  0.00  0.1301 4.3639
20.48  0.00  0.1301 4.3639
20.48  0.00  0.1339 4.3533
20.48  0.00  0.1339 4.3533
20.48  0.00  0.1324 4.3622
20.48  0.00  0.1324 4.3622
20.48  0.00  0.1337 4.3573
20.48  0.00  0.1255 4.365
20.48  0.00  0.1255 4.365
20.48  0.00  0.1215 4.3657
20.48  0.00  0.1215 4.3657
20.48  0.00  0.1195 4.3733
20.48  0.00  0.1195 4.3733
20.48  0.00  0.1245 4.3606
20.48  0.00  0.1316 4.3595
20.48  0.00  0.1316 4.3595
20.48  0.00  0.1335 4.3635
20.48  0.00  0.1335 4.3635
20.48  0.00  0.1349 4.363
20.48  0.00  0.1349 4.363
20.48  0.00  0.1296 4.3671
20.48  0.00  0.1296 4.3671
20.48  0.00  0.1262 4.361
20.48  0.00  0.1257 4.3489
20.48  0.00  0.1257 4.3489
20.48  0.00  0.121 4.3613
20.48  0.00  0.121 4.3613
20.48  0.00  0.1252 4.3568
20.48  0.00  0.1252 4.3568
20.48  0.00  0.13 4.3679
20.48  0.00  0.1327 4.358
20.48  0.00  0.1327 4.358
20.48  0.00  0.1346 4.3672
20.48  0.00  0.1346 4.3672
21.00  0.00  0.1315 4.3695
20.94  0.00  0.1315 4.3695
Print progress: 73.91304347826086%
20.81  0.00  0.1283 4.3643
Print progress: 78.26086956521739%
20.78  0.00  0.1274 4.3713
Print progress: 82.6086956521739%
21.03  0.00  0.1274 4.3713
21.03  0.00  0.1201 4.3649
21.03  0.00  0.1201 4.3649
21.03  0.00  0.1218 4.3636
21.03  0.00  0.1218 4.3636
21.03  0.00  0.1224 4.3571
21.03  0.00  0.1335 4.3602
21.03  0.00  0.1335 4.3602
21.03  0.00  0.1351 4.3639
21.03  0.00  0.1351 4.3639
21.03  0.00  0.1361 4.3625
21.03  0.00  0.1361 4.3625
21.03  0.00  0.1298 4.3766
21.03  0.00  0.1267 4.3591
21.03  0.00  0.1267 4.3591
21.03  0.00  0.1229 4.3711
21.03  0.00  0.1229 4.3711
21.03  0.00  0.1219 4.3636
21.03  0.00  0.1219 4.3636
21.03  0.00  0.1213 4.3677
21.03  0.00  0.1287 4.3616
21.03  0.00  0.1287 4.3616
21.03  0.00  0.1257 4.3713
21.03  0.00  0.1257 4.3713
21.03  0.00  0.1328 4.3542
21.03  0.00  0.1328 4.3542
21.03  0.00  0.1305 4.3701
21.03  0.00  0.1353 4.3519
21.03  0.00  0.1353 4.3519
21.03  0.00  0.1304 4.37
21.03  0.00  0.1304 4.37
21.03  0.00  0.1245 4.3634
21.03  0.00  0.1245 4.3634
21.03  0.00  0.1196 4.3644
21.03  0.00  0.1183 4.3655
21.03  0.00  0.1183 4.3655
21.03  0.00  0.1228 4.3646
21.03  0.00  0.1228 4.3646
21.03  0.00  0.1261 4.3589
21.03  0.00  0.1261 4.3589
21.03  0.00  0.132 4.3582
21.03  0.00  0.1304 4.3539
21.03  0.00  0.1304 4.3539
21.03  0.00  0.1315 4.3638
20.94  0.00  0.1315 4.3638
Print progress: 86.95652173913044%
20.81  0.00  0.129 4.3766
20.81  0.00  0.129 4.3766
20.81  0.00  0.1241 4.3622
20.81  0.00  0.1249 4.3639
20.81  0.00  0.1249 4.3639
20.81  0.00  0.1239 4.3651
20.81  0.00  0.1239 4.3651
20.81  0.00  0.1213 4.3605
20.81  0.00  0.1213 4.3605
20.81  0.00  0.125 4.3785
20.81  0.00  0.1271 4.3573
20.81  0.00  0.1271 4.3573
20.81  0.00  0.1338 4.3622
20.81  0.00  0.1338 4.3622
20.81  0.00  0.1357 4.3616
20.81  0.00  0.1357 4.3616
20.81  0.00  0.1322 4.3717
20.81  0.00  0.1266 4.3571
20.81  0.00  0.1266 4.3571
20.81  0.00  0.1204 4.3715
20.81  0.00  0.1204 4.3715
20.81  0.00  0.1226 4.3617
20.81  0.00  0.1226 4.3617
20.81  0.00  0.1208 4.3705
20.81  0.00  0.127 4.3702
20.81  0.00  0.127 4.3702
20.81  0.00  0.1246 4.3746
20.81  0.00  0.1246 4.3746
20.81  0.00  0.1315 4.3672
20.81  0.00  0.1315 4.3672
20.81  0.00  0.1342 4.3693
20.81  0.00  0.1321 4.3529
20.81  0.00  0.1321 4.3529
20.81  0.00  0.129 4.3704
20.81  0.00  0.129 4.3704
20.81  0.00  0.1263 4.3734
20.81  0.00  0.1263 4.3734
20.81  0.00  0.1194 4.3673
20.81  0.00  0.1204 4.3746
20.81  0.00  0.1204 4.3746
20.81  0.00  0.123 4.3718
20.54  0.00  0.123 4.3718
20.66  0.00  0.1311 4.3517
Print progress: 91.30434782608695%
20.66  0.00  0.1311 4.3517
20.51  0.00  0.1329 4.3746
20.84  0.00  0.1345 4.3669
20.45  0.00  0.1345 4.3669
20.39  0.00  0.1285 4.3639
20.63  0.00  0.1285 4.3639
20.51  0.00  0.1252 4.3654
20.54  0.00  0.1252 4.3654
20.45  0.00  0.1243 4.3669
20.48  0.00  0.1222 4.3531
20.51  0.00  0.1222 4.3531
20.57  0.00  0.1234 4.3602
20.54  0.00  0.1234 4.3602
20.60  0.00  0.1283 4.3494
20.54  0.00  0.1273 4.3665
20.54  0.00  0.1273 4.3665
20.63  0.00  0.1317 4.3705
20.45  0.00  0.1317 4.3705
20.57  0.00  0.1329 4.3522
20.48  0.00  0.1329 4.3522
20.57  0.00  0.1348 4.3688
20.60  0.00  0.1294 4.3646
20.63  0.00  0.1294 4.3646
20.48  0.00  0.124 4.3544
20.57  0.00  0.124 4.3544
20.54  0.00  0.1199 4.3568
20.72  0.00  0.1199 4.3568
20.54  0.00  0.1208 4.3602
20.51  0.00  0.126 4.3713
20.66  0.00  0.126 4.3713
20.51  0.00  0.1288 4.3574
20.60  0.00  0.1288 4.3574
20.60  0.00  0.1311 4.3763
20.60  0.00  0.1311 4.3763
20.75  0.00  0.1318 4.3683
20.51  0.00  0.1306 4.3611
20.57  0.00  0.1306 4.3611
20.51  0.00  0.1312 4.3547
20.60  0.00  0.1312 4.3547
20.66  0.00  0.1251 4.3448
20.78  0.00  0.1251 4.3448
20.75  0.00  0.1239 4.371
20.60  0.00  0.1241 4.3491
20.69  0.00  0.1241 4.3491
20.51  0.00  0.1213 4.3585
20.63  0.00  0.1213 4.3585
20.57  0.00  0.1249 4.3654
20.63  0.00  0.1249 4.3654
20.57  0.00  0.1288 4.3654
20.60  0.00  0.1344 4.3689
20.57  0.00  0.1344 4.3689
20.57  0.00  0.135 4.3511
20.54  0.00  0.135 4.3511
20.42  0.00  0.1354 4.3625
20.54  0.00  0.1354 4.3625
20.51  0.00  0.1289 4.3533
20.54  0.00  0.1287 4.3583
20.54  0.00  0.1287 4.3583
20.63  0.00  0.1256 4.3628
20.69  0.00  0.1256 4.3628
20.66  0.00  0.1226 4.3571
20.72  0.00  0.124 4.3671
20.69  0.00  0.124 4.3671
20.69  0.00  0.1208 4.3613
20.78  0.00  0.1208 4.3613
20.60  0.00  0.127 4.3685
20.60  0.00  0.127 4.3685
20.66  0.00  0.1279 4.3679
20.57  0.00  0.1346 4.3629
20.57  0.00  0.1346 4.3629
20.75  0.00  0.1354 4.3643
20.81  0.00  0.1354 4.3643
20.57  0.00  0.1351 4.36
20.60  0.00  0.1274 4.358
20.72  0.00  0.1274 4.358
20.66  0.00  0.1249 4.3533
20.60  0.00  0.1249 4.3533
20.84  0.00  0.123 4.3573
20.75  0.00  0.123 4.3573
20.84  0.00  0.121 4.3568
20.94  0.00  0.1205 4.3645
20.75  0.00  0.1205 4.3645
20.90  0.00  0.1288 4.3551
20.84  0.00  0.1288 4.3551
20.90  0.00  0.126 4.3688
20.81  0.00  0.126 4.3688
20.72  0.00  0.1329 4.3483
20.66  0.00  0.132 4.3601
20.69  0.00  0.132 4.3601
20.78  0.00  0.1346 4.3629
20.84  0.00  0.1346 4.3629
20.72  0.00  0.1315 4.3721
20.75  0.00  0.1315 4.3721
20.84  0.00  0.1273 4.3672
20.66  0.00  0.1226 4.3591
20.69  0.00  0.1226 4.3591
20.72  0.00  0.1208 4.3615
20.78  0.00  0.1208 4.3615
20.94  0.00  0.1227 4.3774
20.69  0.00  0.1238 4.3627
20.81  0.00  0.1238 4.3627
21.00  0.00  0.1294 4.3722
20.81  0.00  0.1294 4.3722
20.90  0.00  0.1283 4.3555
20.78  0.00  0.1283 4.3555
20.90  0.00  0.1324 4.3633
20.97  0.00  0.1345 4.3612
20.87  0.00  0.1345 4.3612
20.78  0.00  0.132 4.3616
20.90  0.00  0.132 4.3616
20.84  0.00  0.1296 4.356
20.97  0.00  0.1296 4.356
20.97  0.00  0.1284 4.3561
20.87  0.00  0.1243 4.3611
20.90  0.00  0.1243 4.3611
20.84  0.00  0.1184 4.3646
20.78  0.00  0.1184 4.3646
20.87  0.00  0.1217 4.365
20.81  0.00  0.1217 4.365
20.81  0.00  0.126 4.3601
20.78  0.00  0.1287 4.3547
20.87  0.00  0.1287 4.3547
20.69  0.00  0.1342 4.3655
20.84  0.00  0.1342 4.3655
20.81  0.00  0.131 4.3557
20.94  0.00  0.131 4.3557
20.94  0.00  0.1318 4.3718
20.90  0.00  0.1301 4.3529
20.94  0.00  0.1301 4.3529
20.94  0.00  0.127 4.3607
21.12  0.00  0.127 4.3607
20.90  0.00  0.1277 4.368
20.94  0.00  0.1277 4.368
20.87  0.00  0.1191 4.3691
21.09  0.00  0.1204 4.3665
20.87  0.00  0.1204 4.3665
20.87  0.00  0.1189 4.3788
20.81  0.00  0.1189 4.3788
21.00  0.00  0.1277 4.3564
20.90  0.00  0.1277 4.3564
20.84  0.00  0.1302 4.37
21.00  0.00  0.1344 4.3588
20.97  0.00  0.1344 4.3588
20.94  0.00  0.1306 4.3594
21.06  0.00  0.1306 4.3594
21.18  0.00  0.1324 4.3754
20.81  0.00  0.1324 4.3754
20.97  0.00  0.1321 4.3682
20.90  0.00  0.1281 4.3628
20.90  0.00  0.1281 4.3628
20.90  0.00  0.1265 4.3545
20.66  0.00  0.1265 4.3545
21.06  0.00  0.1261 4.3544
20.87  0.00  0.1211 4.3722
20.90  0.00  0.1211 4.3722
20.94  0.00  0.1199 4.3657
20.84  0.00  0.1199 4.3657
20.87  0.00  0.1241 4.3623
20.81  0.00  0.1241 4.3623
20.87  0.00  0.1328 4.3534
20.84  0.00  0.1337 4.3555
20.78  0.00  0.1337 4.3555
20.69  0.00  0.137 4.369
20.72  0.00  0.137 4.369
20.72  0.00  0.1305 4.3575
20.72  0.00  0.1324 4.3621
20.72  0.00  0.1324 4.3621
20.75  0.00  0.1268 4.3566
20.72  0.00  0.1268 4.3566
20.72  0.00  0.1245 4.3582
20.69  0.00  0.1245 4.3582
20.75  0.00  0.1234 4.36
20.66  0.00  0.1199 4.3556
20.84  0.00  0.1199 4.3556
20.90  0.00  0.1205 4.3617
21.00  0.00  0.1205 4.3617
20.69  0.00  0.1235 4.3574
20.90  0.00  0.1235 4.3574
20.90  0.00  0.1294 4.353
20.81  0.00  0.1312 4.3557
20.84  0.00  0.1312 4.3557
20.84  0.00  0.1334 4.3665
20.84  0.00  0.1334 4.3665
20.75  0.00  0.1315 4.3621
20.63  0.00  0.1315 4.3621
20.90  0.00  0.13 4.3654
20.78  0.00  0.1322 4.3542
21.03  0.00  0.1322 4.3542
20.90  0.00  0.1257 4.3662
20.84  0.00  0.1257 4.3662
20.81  0.00  0.1255 4.3651
20.78  0.00  0.1255 4.3651
20.87  0.00  0.1234 4.3619
21.00  0.00  0.119 4.3683
20.97  0.00  0.119 4.3683
20.84  0.00  0.1212 4.3763
20.87  0.00  0.1212 4.3763
20.90  0.00  0.1266 4.3488
20.97  0.00  0.1266 4.3488
20.94  0.00  0.1329 4.3647
20.90  0.00  0.1344 4.3562
20.84  0.00  0.1344 4.3562
21.00  0.00  0.1361 4.3528
21.03  0.00  0.1361 4.3528
21.00  0.00  0.129 4.3683
20.90  0.00  0.129 4.3683
20.78  0.00  0.1282 4.3826
20.75  0.00  0.1259 4.3652
20.84  0.00  0.1259 4.3652
20.84  0.00  0.1205 4.3619
20.90  0.00  0.1205 4.3619
20.97  0.00  0.1239 4.3584
20.78  0.00  0.1194 4.3595
21.03  0.00  0.1194 4.3595
20.87  0.00  0.1248 4.3574
20.87  0.00  0.1248 4.3574
20.90  0.00  0.1266 4.3634
20.78  0.00  0.1266 4.3634
20.75  0.00  0.1334 4.3538
20.72  0.00  0.1362 4.3673
20.75  0.00  0.1362 4.3673
20.81  0.00  0.1357 4.3646
20.75  0.00  0.1357 4.3646
20.66  0.00  0.1293 4.3569
20.66  0.00  0.1273 4.3608
20.63  0.00  0.1273 4.3608
20.66  0.00  0.1265 4.3733
20.63  0.00  0.1265 4.3733
20.66  0.00  0.1224 4.3617
20.78  0.00  0.1224 4.3617
20.78  0.00  0.1222 4.3501
20.51  0.00  0.1254 4.3538
20.54  0.00  0.1254 4.3538
20.60  0.00  0.1232 4.3708
20.66  0.00  0.1232 4.3708
20.51  0.00  0.1268 4.3544
20.60  0.00  0.1298 4.3632
20.57  0.00  0.1298 4.3632
20.57  0.00  0.1375 4.3577
20.63  0.00  0.1375 4.3577
20.75  0.00  0.1332 4.3599
20.69  0.00  0.1332 4.3599
20.81  0.00  0.1313 4.36
20.60  0.00  0.1274 4.3641
20.87  0.00  0.1274 4.3641
20.63  0.00  0.1277 4.3522
20.60  0.00  0.1277 4.3522
20.66  0.00  0.1251 4.3552
20.69  0.00  0.1251 4.3552
20.66  0.00  0.1194 4.3662
20.66  0.00  0.1234 4.3679
20.60  0.00  0.1234 4.3679
20.72  0.00  0.1208 4.3649
20.97  0.00  0.1208 4.3649
20.81  0.00  0.1234 4.3706
20.72  0.00  0.1234 4.3706
20.75  0.00  0.1271 4.3566
20.75  0.00  0.1317 4.3595
20.69  0.00  0.1317 4.3595
20.84  0.00  0.1355 4.3635
20.66  0.00  0.1355 4.3635
20.75  0.00  0.1364 4.3629
20.78  0.00  0.1364 4.3629
20.78  0.00  0.1315 4.3611
20.72  0.00  0.1281 4.3685
20.97  0.00  0.1281 4.3685
20.81  0.00  0.1278 4.369
20.75  0.00  0.1278 4.369
20.69  0.00  0.1221 4.3663
20.75  0.00  0.1235 4.3519
20.75  0.00  0.1235 4.3519
20.72  0.00  0.1254 4.3625
20.78  0.00  0.1254 4.3625
20.75  0.00  0.1234 4.3573
20.81  0.00  0.1234 4.3573
20.63  0.00  0.1261 4.3737
20.84  0.00  0.1331 4.3518
20.94  0.00  0.1331 4.3518
20.87  0.00  0.1349 4.3737
20.69  0.00  0.1349 4.3737
20.66  0.00  0.1351 4.3612
20.63  0.00  0.1351 4.3612
20.75  0.00  0.1315 4.3624
20.75  0.00  0.1279 4.3547
20.63  0.00  0.1279 4.3547
20.66  0.00  0.1256 4.3636
20.60  0.00  0.1256 4.3636
20.81  0.00  0.1243 4.3588
20.60  0.00  0.1243 4.3588
20.75  0.00  0.1189 4.3641
20.72  0.00  0.126 4.3569
20.51  0.00  0.126 4.3569
20.69  0.00  0.1219 4.366
20.75  0.00  0.1219 4.366
20.81  0.00  0.1301 4.3663
20.66  0.00  0.1301 4.3663
20.57  0.00  0.1324 4.356
20.72  0.00  0.1342 4.3719
20.66  0.00  0.1342 4.3719
20.69  0.00  0.1354 4.3613
20.66  0.00  0.1354 4.3613
20.84  0.00  0.1324 4.3619
20.75  0.00  0.1244 4.3721
20.63  0.00  0.1244 4.3721
20.54  0.00  0.1201 4.3541
20.84  0.00  0.1201 4.3541
20.75  0.00  0.1223 4.363
20.87  0.00  0.1223 4.363
20.81  0.00  0.1259 4.363
20.66  0.00  0.1294 4.3569
20.69  0.00  0.1294 4.3569
20.63  0.00  0.1373 4.349
20.84  0.00  0.1373 4.349
20.78  0.00  0.1318 4.3677
20.63  0.00  0.1355 4.3625
20.66  0.00  0.1355 4.3625
20.75  0.00  0.1282 4.3656
20.63  0.00  0.1282 4.3656
20.69  0.00  0.1256 4.3623
20.69  0.00  0.1256 4.3623
20.69  0.00  0.125 4.3529
20.63  0.00  0.1194 4.3667
20.69  0.00  0.1194 4.3667
20.63  0.00  0.1208 4.3557
20.87  0.00  0.1208 4.3557
20.69  0.00  0.1213 4.3683
20.63  0.00  0.1213 4.3683
20.81  0.00  0.1263 4.3656
20.84  0.00  0.1315 4.3571
20.78  0.00  0.1315 4.3571
20.78  0.00  0.1342 4.3646
21.00  0.00  0.1342 4.3646
21.00  0.00  0.132 4.366
20.94  0.00  0.132 4.366
20.87  0.00  0.129 4.3678
20.87  0.00  0.1299 4.3567
20.84  0.00  0.1299 4.3567
20.87  0.00  0.1234 4.3691
20.84  0.00  0.1234 4.3691
20.90  0.00  0.1243 4.3644
20.72  0.00  0.1246 4.3597
20.75  0.00  0.1246 4.3597
20.90  0.00  0.1234 4.3577
20.66  0.00  0.1234 4.3577
20.78  0.00  0.1245 4.3663
20.78  0.00  0.1245 4.3663
20.97  0.00  0.1304 4.3501
20.60  0.00  0.1359 4.3604
20.78  0.00  0.1359 4.3604
20.72  0.00  0.1366 4.3541
20.97  0.00  0.1366 4.3541
20.69  0.00  0.1334 4.3555
20.69  0.00  0.1259 4.3582
20.75  0.00  0.1259 4.3582
20.75  0.00  0.1232 4.3665
20.69  0.00  0.1232 4.3665
20.78  0.00  0.1238 4.3555
20.75  0.00  0.1238 4.3555
20.75  0.00  0.1212 4.3649
20.69  0.00  0.1256 4.3579
20.60  0.00  0.1256 4.3579
20.60  0.00  0.1223 4.3729
20.81  0.00  0.1223 4.3729
20.66  0.00  0.1313 4.3606
20.69  0.00  0.1333 4.3611
20.66  0.00  0.1333 4.3611
20.66  0.00  0.1342 4.3563
20.69  0.00  0.1342 4.3563
20.63  0.00  0.1337 4.3658
20.69  0.00  0.1337 4.3658
20.72  0.00  0.1298 4.3555
20.75  0.00  0.1238 4.3624
20.75  0.00  0.1238 4.3624
20.72  0.00  0.1184 4.3668
20.78  0.00  0.1184 4.3668
20.69  0.00  0.1219 4.3606
20.57  0.00  0.1219 4.3606
20.81  0.00  0.1257 4.3601
20.66  0.00  0.1273 4.3617
20.84  0.00  0.1273 4.3617
20.69  0.00  0.136 4.356
20.75  0.00  0.136 4.356
20.72  0.00  0.1302 4.3611
20.63  0.00  0.1355 4.3567
20.66  0.00  0.1355 4.3567
20.69  0.00  0.1309 4.3702
20.66  0.00  0.1309 4.3702
20.69  0.00  0.1273 4.3572
20.57  0.00  0.1273 4.3572
20.63  0.00  0.1251 4.3594
20.60  0.00  0.1189 4.3606
20.63  0.00  0.1189 4.3606
20.60  0.00  0.121 4.3667
20.54  0.00  0.121 4.3667
20.66  0.00  0.1252 4.3588
20.63  0.00  0.1252 4.3588
20.63  0.00  0.1288 4.3596
20.72  0.00  0.1349 4.3589
20.72  0.00  0.1349 4.3589
20.54  0.00  0.134 4.3658
20.54  0.00  0.134 4.3658
20.78  0.00  0.1309 4.3679
20.57  0.00  0.1309 4.3679
20.54  0.00  0.1266 4.3625
20.54  0.00  0.127 4.3507
20.63  0.00  0.127 4.3507
20.66  0.00  0.1223 4.375
20.63  0.00  0.1223 4.375
20.60  0.00  0.1227 4.3713
20.51  0.00  0.1227 4.3713
20.48  0.00  0.126 4.3619
20.66  0.00  0.1233 4.3612
20.69  0.00  0.1233 4.3612
20.63  0.00  0.1301 4.3641
20.66  0.00  0.1301 4.3641
20.60  0.00  0.1317 4.3633
20.63  0.00  0.1355 4.3683
20.63  0.00  0.1355 4.3683
20.60  0.00  0.135 4.3553
20.60  0.00  0.135 4.3553
20.60  0.00  0.1304 4.3568
20.75  0.00  0.1304 4.3568
20.57  0.00  0.1246 4.3604
20.51  0.00  0.1211 4.3621
20.54  0.00  0.1211 4.3621
20.69  0.00  0.1239 4.3542
20.57  0.00  0.1239 4.3542
20.54  0.00  0.1201 4.3685
20.60  0.00  0.1201 4.3685
20.51  0.00  0.1268 4.3499
20.66  0.00  0.1213 4.3685
20.66  0.00  0.1213 4.3685
20.66  0.00  0.1295 4.3549
20.60  0.00  0.1295 4.3549
20.63  0.00  0.1318 4.36
20.54  0.00  0.1353 4.3494
20.54  0.00  0.1353 4.3494
20.60  0.00  0.1357 4.3658
20.54  0.00  0.1357 4.3658
20.60  0.00  0.1328 4.3655
20.72  0.00  0.1328 4.3655
20.57  0.00  0.1257 4.3615
20.51  0.00  0.121 4.3572
20.66  0.00  0.121 4.3572
20.51  0.00  0.1204 4.365
20.51  0.00  0.1204 4.365
20.48  0.00  0.12 4.3638
20.51  0.00  0.12 4.3638
20.54  0.00  0.1227 4.3723
20.48  0.00  0.1311 4.3663
20.54  0.00  0.1311 4.3663
20.48  0.00  0.1274 4.3727
20.60  0.00  0.1274 4.3727
20.51  0.00  0.1343 4.3654
20.45  0.00  0.1333 4.3672
20.45  0.00  0.1333 4.3672
20.48  0.00  0.1355 4.3574
20.45  0.00  0.1355 4.3574
20.60  0.00  0.1333 4.361
20.57  0.00  0.1274 4.3593
20.60  0.00  0.1274 4.3593
20.63  0.00  0.1221 4.3658
20.42  0.00  0.1221 4.3658
20.51  0.00  0.1202 4.3688
20.48  0.00  0.1202 4.3688
20.39  0.00  0.1239 4.3635
20.51  0.00  0.1239 4.3579
20.48  0.00  0.1239 4.3579
20.36  0.00  0.1281 4.3655
20.45  0.00  0.1281 4.3655
20.48  0.00  0.1271 4.3595
20.42  0.00  0.1271 4.3595
20.57  0.00  0.1328 4.3555
20.45  0.00  0.1356 4.3622
20.54  0.00  0.1356 4.3622
20.54  0.00  0.1306 4.3625
20.57  0.00  0.1306 4.3625
20.51  0.00  0.1317 4.3596
20.51  0.00  0.1278 4.3478
20.51  0.00  0.1278 4.3478
20.63  0.00  0.1229 4.3633
20.60  0.00  0.1229 4.3633
20.60  0.00  0.1189 4.3661
20.57  0.00  0.1189 4.3661
20.63  0.00  0.1216 4.3536
20.69  0.00  0.1263 4.3552
20.54  0.00  0.1263 4.3552
20.54  0.00  0.1309 4.3599
20.57  0.00  0.1309 4.3599
20.54  0.00  0.1346 4.3527
20.51  0.00  0.1346 4.3527
20.66  0.00  0.1321 4.3558
20.48  0.00  0.1351 4.3552
20.51  0.00  0.1351 4.3552
20.42  0.00  0.1311 4.3599
20.66  0.00  0.1311 4.3599
20.45  0.00  0.1277 4.3698
20.75  0.00  0.1277 4.3698
20.57  0.00  0.1284 4.3611
20.51  0.00  0.1244 4.3638
20.63  0.00  0.1244 4.3638
20.57  0.00  0.1218 4.3571
20.54  0.00  0.1218 4.3571
20.63  0.00  0.1195 4.3613
20.66  0.00  0.1195 4.3613
20.54  0.00  0.125 4.3654
20.45  0.00  0.129 4.3597
20.72  0.00  0.129 4.3597
20.81  0.00  0.1337 4.3538
20.69  0.00  0.1337 4.3538
20.66  0.00  0.1298 4.3585
20.63  0.00  0.1298 4.3585
20.75  0.00  0.1331 4.3654
20.94  0.00  0.1326 4.3629
20.90  0.00  0.1326 4.3629
20.75  0.00  0.1271 4.3643
20.90  0.00  0.1271 4.3643
20.72  0.00  0.1262 4.3624
20.66  0.00  0.1262 4.3624
20.81  0.00  0.126 4.3549
20.81  0.00  0.1205 4.3625
20.81  0.00  0.1205 4.3625
20.66  0.00  0.1239 4.3522
20.75  0.00  0.1239 4.3522
20.78  0.00  0.1256 4.3745
20.75  0.00  0.1256 4.3745
20.75  0.00  0.1335 4.3613
20.78  0.00  0.1344 4.3662
20.72  0.00  0.1344 4.3662
20.75  0.00  0.1368 4.3591
20.60  0.00  0.1368 4.3591
20.75  0.00  0.1295 4.359
20.72  0.00  0.1295 4.359
20.63  0.00  0.1334 4.3665
20.81  0.00  0.1266 4.37
20.78  0.00  0.1266 4.37
20.81  0.00  0.1239 4.3489
20.81  0.00  0.1239 4.3489
20.69  0.00  0.1255 4.3673
20.87  0.00  0.1251 4.3528
20.78  0.00  0.1251 4.3528
20.66  0.00  0.1226 4.369
20.72  0.00  0.1226 4.369
20.57  0.00  0.1252 4.3589
20.78  0.00  0.1252 4.3589
20.72  0.00  0.1298 4.3612
20.66  0.00  0.1372 4.3591
20.63  0.00  0.1372 4.3591
20.60  0.00  0.1353 4.359
20.78  0.00  0.1353 4.359
20.69  0.00  0.1313 4.3661
20.63  0.00  0.1313 4.3661
20.57  0.00  0.1271 4.3527
20.60  0.00  0.1289 4.3593
20.60  0.00  0.1289 4.3593
20.81  0.00  0.1238 4.3643
20.72  0.00  0.1238 4.3643
20.63  0.00  0.1222 4.3641
20.66  0.00  0.1222 4.3641
20.69  0.00  0.1261 4.3636
20.66  0.00  0.1237 4.3608
20.72  0.00  0.1237 4.3608
20.78  0.00  0.1288 4.3629
20.75  0.00  0.1288 4.3629
20.54  0.00  0.1317 4.3584
20.63  0.00  0.1317 4.3584
